"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G02220",6222.245737628,-0.33371059090571,0.0940591362884779,-3.54788066394981,0.000388344130478583,0.00571823737823245
"AT1G02260",1933.36991891494,0.041997302058427,0.100654027303123,0.417244130053047,0.676499849563696,0.907512253191852
"AT1G02270",1453.67543507428,-0.0421420426644305,0.140957082245121,-0.298970736292247,0.764962373980805,0.940799878950148
"AT1G02280",1799.51717469585,0.0486143567145776,0.157158215605662,0.309333855231341,0.757067580221091,0.937687675604831
"AT1G02290",1173.7691127369,0.0441166311179111,0.138418661632773,0.318718810003763,0.749939749642362,0.935924250095951
"AT1G02305",5315.40839842728,-0.324597660600131,0.126222927759098,-2.57162202115641,0.0101223337675244,0.0792030270740675
"AT1G02330",3282.30887476951,-0.0646579306590521,0.0970385816625148,-0.666311579902542,0.505211965460448,0.82621306986853
"AT1G02335",1071.05208155502,0.0282726991776476,0.66369680312609,0.0425988177801669,0.966021337911138,0.994534281871536
"AT1G02360",5241.76105682589,-0.276533373518932,0.140250617513793,-1.97170877690956,0.0486428611283975,0.244703787106332
"AT1G02370",1396.08142306669,0.188617958857743,0.117061242722918,1.61127589687561,0.107119601814429,0.403519347907836
"AT1G02400",2372.14044364456,1.47465389074677,0.159941084737209,9.21998180248492,2.97150643019639e-20,4.7345319349536e-18
"AT1G02410",2636.03476253234,0.125786484157997,0.0998401537431381,1.25987871053977,0.207713119828086,0.578885122244646
"AT1G02500",50164.146305254,-0.402261104702066,0.104488941227711,-3.84979596860326,0.000118216258278772,0.00205041307433519
"AT1G02520",5696.29989264888,0.175068583114511,0.188984807410263,0.926363264399658,0.354257228363541,0.72252414463128
"AT1G02560",5411.45829151897,0.0174258798196898,0.0958967073829508,0.181715100499768,0.855806314789599,0.967067414555349
"AT1G02640",1686.60650962199,0.0786477070608513,0.164704357104533,0.477508357662548,0.633000170898909,0.887227232242025
"AT1G02680",1247.04926105619,0.0928206809685289,0.158411172256593,0.585947819502144,0.557910580939032,0.85102357870271
"AT1G02690",6394.59873113061,0.13295208449209,0.136966417249489,0.970691116567017,0.331702116879864,0.705559147797746
"AT1G02720",1471.46853396855,-0.291420202132116,0.137896754120914,-2.1133216948427,0.0345732430737838,0.194515176484545
"AT1G02730",6807.2612930446,-0.117220836661543,0.170996573000917,-0.685515707153468,0.493018552419095,0.818438429010444
"AT1G02740",908.014792836023,0.412625932537198,0.125235210786227,3.29480766588511,0.000984890644784302,0.0125021585529955
"AT1G02750",1385.83154525521,0.0824034974857355,0.136676638397695,0.602908430085631,0.546569607566544,0.846397053663776
"AT1G02780",104186.641543947,0.0881429112534902,0.166478999693994,0.529453633284114,0.59649080103263,0.870709987758695
"AT1G02810",3291.58218872817,-0.475105966090867,0.128507768847152,-3.69709917426051,0.000218077163415075,0.00348908359167484
"AT1G02816",1800.1461979336,-0.0534021427651335,0.137683547311321,-0.387861467894809,0.698118554394929,0.914666517869353
"AT1G02840",10999.9090956006,0.17400376067836,0.136948074158945,1.27058201984211,0.203877386827709,0.573223715209999
"AT1G02850",8772.23937877141,2.06465761935451,0.123888049965976,16.6655106761429,2.33485865941576e-62,1.41953262127585e-59
"AT1G02860",3231.37533110267,0.998026184187838,0.151411410884351,6.59148592803311,4.35446103625356e-11,2.80225942397119e-09
"AT1G02870",3971.80696202425,0.329515315259011,0.160268025158412,2.05602655260344,0.0397799568831267,0.213630019495787
"AT1G02880",2897.83757679682,-0.0147287192988892,0.115453954372699,-0.127572237598231,0.898487502765286,0.977749639434548
"AT1G02890",11251.894636079,0.23204928327343,0.141486647328592,1.64007902975122,0.100988735974046,0.389766583228931
"AT1G02900",7656.38267864946,1.29630494287024,0.195284053233254,6.63804812224932,3.1786410059906e-11,2.09286316757471e-09
"AT1G02910",1008.44999511532,0.0301827125839233,0.113995023846804,0.264772194130908,0.791184958497121,0.948554090562963
"AT1G02920",31153.3958497997,0.179382784046007,0.154671093147829,1.15976929105013,0.246142750154491,0.62353464438807
"AT1G02930",22096.1944451185,0.18051354445457,0.143261305894805,1.26003000829211,0.207658537186146,0.578885122244646
"AT1G02950",1371.86658298188,0.128020228216079,0.130187600429334,0.983351930551698,0.325434259781707,0.700304900853484
"AT1G02952",1230.6588196437,0.122549745083318,0.128911063188301,0.950653435417791,0.341780333301554,0.712408760541995
"AT1G02960",1935.15870561958,0.0076201480568136,0.119988035390438,0.063507565833692,0.949362334743529,0.99074866901117
"AT1G02970",833.655608596845,0.144771848633651,0.152674153639654,0.948240715159596,0.343006924082036,0.713374975716797
"AT1G02990",1955.94562375918,-0.0374396916752541,0.161176969382939,-0.232289338970641,0.8163132922745,0.955384295411234
"AT1G03000",1953.4709228035,0.103111047144178,0.127905212370487,0.806152034254153,0.420155191770994,0.774750421847218
"AT1G03030",1758.30864444874,-0.0140019123211256,0.112350789545062,-0.124626737184697,0.900819060205651,0.978153665695422
"AT1G03040",4766.63992517049,0.0945041213237417,0.132344629689056,0.714075981366069,0.475180197121108,0.807419534668912
"AT1G03060",6059.50733164361,-0.169651346825964,0.19795878507173,-0.857003374538243,0.39144301965924,0.753311010559734
"AT1G03080",9515.39681767731,-0.194109727412369,0.156741911043917,-1.23840347562167,0.215566492556048,0.589666425580447
"AT1G03090",2220.60050494373,0.071620306816213,0.122358345186851,0.585332424256335,0.558324216872137,0.85102357870271
"AT1G03110",2859.35454919275,0.0879493308960031,0.124758454855298,0.70495687845775,0.480837071888602,0.81088817395331
"AT1G03140",4788.98952191063,0.13682327750519,0.129904624416683,1.05325948263639,0.292222083219606,0.673101374738042
"AT1G03150",2086.20660137171,0.114781565060548,0.118579794880403,0.967968996542068,0.333059853749342,0.706158358233525
"AT1G03160",1225.56548195164,-0.0610912787820751,0.149402148799347,-0.408904953998506,0.682609413321895,0.909535023651934
"AT1G03190",1458.23549108899,0.0327136932841817,0.102233549895317,0.319989800977068,0.748976062048033,0.935924250095951
"AT1G03210",3160.09369774178,-0.0155653415155343,0.168599095432271,-0.0923216193753962,0.926442511944163,0.984862817721392
"AT1G03220",41912.2193125498,-0.075403275705882,0.114909750193209,-0.656195628126411,0.511698261470798,0.829340010443552
"AT1G03230",9410.9858163999,-0.150539109026767,0.14905318109394,-1.00996911251355,0.312510088535906,0.688989462300319
"AT1G03250",1943.22202265301,0.148241932035491,0.111557761684281,1.32883566143097,0.183902194011698,0.540890183100224
"AT1G03260",1135.21437226062,0.0495213537483612,0.134399888363326,0.368462759541057,0.712528208445831,0.920463463124946
"AT1G03280",4050.03695907472,0.180412338330866,0.0995545197366795,1.81219636042698,0.0699558612470682,0.308668881281707
"AT1G03290",3083.66912550721,0.012194049685969,0.107319354004917,0.113623957197975,0.909535895242036,0.98047113373454
"AT1G03310",1198.54182881883,0.071173437263209,0.133472425865311,0.533244502014455,0.593864339511492,0.86957911937149
"AT1G03330",3899.35182248002,0.256634556480298,0.164565801929714,1.55946468507416,0.118886436746194,0.428759498618066
"AT1G03350",4176.02054012308,-0.11314362447625,0.0904082254125841,-1.25147489578422,0.210761267141349,0.583246329193489
"AT1G03360",2790.77527560548,0.337706628767018,0.162841256970082,2.07383948669141,0.0380942205890101,0.207617546182566
"AT1G03365",2017.09114569415,-0.00996606077883686,0.130582570686767,-0.0763199922196569,0.93916452073914,0.988561251442807
"AT1G03370",3410.83980701044,-0.0193366043545542,0.156044241128615,-0.123917449402164,0.90138063681033,0.978190691071701
"AT1G03380",3131.50744702157,-0.263113527861294,0.168987080144831,-1.55700381139074,0.119469580506593,0.430056983241479
"AT1G03410",2790.92443762348,-0.26717474534654,0.161699560941244,-1.65229109956348,0.0984752228373088,0.384267073109376
"AT1G03430",1300.82621246103,-0.290336552741754,0.108310874934469,-2.68058542521622,0.00734935034644717,0.0616976893364713
"AT1G03457",1135.30228641897,-0.00227293475818084,0.161548992240491,-0.0140696313029129,0.988774428767209,0.998888389927566
"AT1G03470",874.532747503628,0.18025530972341,0.154196298331281,1.16899894273819,0.242404057340993,0.620046605043065
"AT1G03475",2813.81766528074,0.0461655518755645,0.0918078127417717,0.502849926350109,0.615069788734653,0.879667848316269
"AT1G03495",775.277608416419,0.808950884244083,0.150589163899069,5.37190633973023,7.79085745722994e-08,2.85249096409482e-06
"AT1G03520",757.176352789082,0.0344007264018957,0.140921658401282,0.244112415310483,0.807143757346681,0.953296980010244
"AT1G03530",3351.06796413211,0.0718036531854914,0.156577445402347,0.458582352017446,0.646534112210605,0.89167954722246
"AT1G03545",854.33352647327,-0.303658990181692,0.178920532070672,-1.69717240759014,0.0896640700838053,0.362849712935042
"AT1G03550",1031.1174549543,-0.298950381386517,0.178384557347276,-1.67587590446255,0.0937625023334344,0.373095950983351
"AT1G03560",1161.70525055718,0.0258521037122224,0.137146523690264,0.188499883311718,0.850484806980339,0.966002539121025
"AT1G03590",3614.81328346927,0.138295846629763,0.124353885261958,1.11211520523413,0.266088619881694,0.647432676635789
"AT1G03610",2121.81164439282,0.500973326186571,0.147901317357667,3.38721341457073,0.00070606440777847,0.00944540012328083
"AT1G03680",1051.74367586837,0.137990345410402,0.144579338559509,0.954426453912745,0.339867820917173,0.711284552389117
"AT1G03687",1552.07601467854,0.126748405043092,0.152167507790193,0.832953150667694,0.404871151898262,0.762291997978991
"AT1G03730",1540.25042577988,0.126735475275781,0.171024042247386,0.741038941720596,0.45866982914587,0.798212508967059
"AT1G03740",3963.68782221671,-0.183594817457674,0.173072109594192,-1.0607995585664,0.288781002881707,0.66958124343397
"AT1G03750",944.454820502855,0.0284208736810444,0.126546509291346,0.224588365496605,0.822299516677674,0.957278087870298
"AT1G03760",1765.200887474,0.385824012687162,0.133199864400623,2.89657962058223,0.0037725489809921,0.0368685275413961
"AT1G03770",1728.52182634578,0.292908334402183,0.128602134449679,2.27763198220318,0.0227485133353131,0.144861880811945
"AT1G03780",2972.81803327455,0.0505606249373649,0.148799053892361,0.339791306562605,0.734013695171919,0.929251926108654
"AT1G03820",8169.67590241695,0.985176701271494,0.193092114952897,5.10210736213552,3.35892099218238e-07,1.10858788117699e-05
"AT1G03830",2066.5651108575,0.0819283077846239,0.114188978116814,0.717479997945266,0.473077973970569,0.805801390372863
"AT1G03840",1712.13220333536,-0.717436633270862,0.111738032327245,-6.420702229387,1.35647135295474e-10,7.97418770160645e-09
"AT1G03850",2262.47400000894,-0.00880031868471517,0.233326341054537,-0.0377167817612937,0.969913495606239,0.994846008213059
"AT1G03860",10623.8535707027,0.16166269803596,0.156970546134584,1.02989192569511,0.30306074145417,0.681393748067466
"AT1G03870",8480.1586796742,-1.12881996716812,0.200882082265183,-5.61931633941333,1.91714553012938e-08,7.93760092877763e-07
"AT1G03900",10339.1176400231,-0.153723711333982,0.105094963505287,-1.46271244793048,0.143546078577679,0.475600844522432
"AT1G03905",1319.39702172827,-0.162538833434292,0.133513465797697,-1.21739655594421,0.223453372799761,0.599656553814948
"AT1G03910",5335.21780040435,0.0757548105291628,0.104797799660295,0.722866422527229,0.46976195432734,0.803948706329108
"AT1G03930",1960.31196048084,-0.00175692985123936,0.114336975565584,-0.0153662438817229,0.987739993726219,0.99856711773974
"AT1G03940",811.846800109924,0.893935574496384,0.171036470041443,5.22657871902863,1.72675322089324e-07,6.00800898528561e-06
"AT1G03950",1018.53373785169,-0.144318470465802,0.143210120992517,-1.00773932362883,0.313579621578941,0.6902123918391
"AT1G03960",1412.20816276824,0.152293956019018,0.111336832046246,1.36786679861485,0.171353773971904,0.521923037583769
"AT1G03970",1558.87051510375,0.0471334246158963,0.102275241269019,0.460848823538038,0.644907070452393,0.891082135030021
"AT1G03980",1392.92586970063,0.0556004340287118,0.10043904224493,0.55357391693486,0.579870480717081,0.862563606318413
"AT1G04000",1234.53990668451,-0.0542031309476922,0.145876061260873,-0.371569745434514,0.71021321842516,0.919127900235747
"AT1G04010",1448.88077582081,0.00183511499520474,0.103751552896741,0.0176875906332809,0.985888080340779,0.998384801004882
"AT1G04020",1928.7147078239,-0.170519887663394,0.119851483156476,-1.42275992897615,0.154805761179558,0.495906475392585
"AT1G04030",10005.1176297355,-0.421367597633682,0.138647808105523,-3.03912195505453,0.00237268783585503,0.0254603841485178
"AT1G04040",20969.3796247559,-0.631292743223719,0.133712418920743,-4.72127232697743,2.34373882024342e-06,6.40040165060093e-05
"AT1G04050",755.2028082488,0.198669157329283,0.115761347189293,1.71619596828308,0.0861261808844294,0.354010930873747
"AT1G04070",1312.04008837702,0.0393007995887314,0.11162508885011,0.352078551458126,0.724779353306156,0.924144676827205
"AT1G04080",11658.4142465403,0.0882335761981855,0.108819283799203,0.810826657901891,0.417465223288532,0.772812424169468
"AT1G04100",715.849654228456,1.02224744384421,0.171004520138002,5.97789721008103,2.26036277433886e-09,1.10171226108757e-07
"AT1G04120",14926.954902959,-0.188569848601134,0.140098464778408,-1.34598083497483,0.178308697399732,0.533391312112167
"AT1G04130",1720.25058817189,0.212506600978094,0.13465426126321,1.57816469367207,0.114527778991114,0.41972323572838
"AT1G04140",9495.9640367654,-0.0958892255751371,0.112112976611828,-0.855291050804382,0.39239004061883,0.753684042458134
"AT1G04160",1236.17190590423,-0.30441046437394,0.186917908703263,-1.62857837692374,0.103402304823369,0.394599182083629
"AT1G04170",14502.4737468672,0.0702642434262861,0.118283742531705,0.594031283778938,0.552491189303893,0.849070359005855
"AT1G04190",5576.3011071397,0.127545133237601,0.10785073563669,1.18260791161642,0.236964575529296,0.613744598487472
"AT1G04200",4496.87820529417,-0.180821997986336,0.116421268356156,-1.55316979912266,0.120382574364785,0.431153811087607
"AT1G04210",7440.43131199345,0.0133054937342266,0.118883498685055,0.111920442125239,0.910886487964333,0.981036340097897
"AT1G04220",3081.87733582883,0.439767816111062,0.185017342029353,2.37690051801357,0.0174587960132094,0.119263916112708
"AT1G04230",1227.57968455619,0.0976488304490934,0.128899638979475,0.757557051534043,0.448716199619415,0.793895723679534
"AT1G04240",917.532381259427,2.07565385692605,0.241313039611153,8.60149895037048,7.86816219211716e-18,1.05684971584002e-15
"AT1G04250",7475.42893367539,0.0818736019960472,0.204862026596465,0.399652406823648,0.689412550948577,0.91170388414129
"AT1G04260",1506.33777563033,0.141422076988961,0.162729880254291,0.869060290390222,0.384814154945979,0.748783307144646
"AT1G04270",50387.6014541052,0.0845291325096705,0.165976441336009,0.509283919026476,0.610553228068307,0.877869755293882
"AT1G04280",3871.02267141348,-0.396321765040944,0.180048631231566,-2.20119287955721,0.027722372170499,0.167486915338661
"AT1G04290",1394.89231879656,-0.27020261994408,0.123742606227945,-2.18358597883693,0.0289926847828556,0.17273259524782
"AT1G04295",1209.93493372546,-0.267243086509514,0.122672607343827,-2.17850661444315,0.0293683403299786,0.174152147495764
"AT1G04300",6497.61029502134,0.0237289547134182,0.143532737302713,0.165320854038849,0.868691445510871,0.971074715750438
"AT1G04310",917.056027534602,0.71571286271808,0.118764806085464,6.02630430940163,1.67751201955688e-09,8.31664381712931e-08
"AT1G04340",3361.62718423755,-0.191347836907995,0.124843093252396,-1.53270663136443,0.125348154536909,0.442439988239734
"AT1G04360",1078.60532572146,-0.239945754417301,0.162943541569338,-1.47256989817664,0.140867046531584,0.470757725970559
"AT1G04390",1036.0192262988,0.00718744769633413,0.14420325037846,0.0498424805090782,0.960247914182073,0.993522305862606
"AT1G04400",7356.67854596558,0.0481988612382733,0.116054914639294,0.415310815471092,0.677914384742083,0.907697751806962
"AT1G04410",84957.4452691247,-0.00295766486724866,0.10717535214315,-0.0275965024430077,0.977983971250661,0.997039216077482
"AT1G04425",937.026132332834,-0.0131868111221955,0.161445385557624,-0.0816797028707195,0.934901419181487,0.987139248984504
"AT1G04430",11996.9572087384,-0.27641631180766,0.113514824592434,-2.43506795522181,0.0148889932186279,0.1061012986829
"AT1G04440",8010.5170122904,0.0419200145606948,0.105345565992147,0.397928609200503,0.690682810671725,0.91205330749654
"AT1G04480",20609.758799067,0.16845503093676,0.161448146687518,1.04340021482441,0.29676297409046,0.67701342849925
"AT1G04510",6685.65718753856,0.159037733714683,0.0888199249979298,1.79056370198905,0.0733633362515895,0.318288122057642
"AT1G04520",3582.56102403158,-0.197504636947715,0.127084423365902,-1.55412151793819,0.120155433377533,0.431048288403905
"AT1G04530",2434.73577383859,-0.00940460822576833,0.101834685157825,-0.0923517189766231,0.926418598100106,0.984862817721392
"AT1G04550",1868.11902811204,0.529445848076629,0.123427775544697,4.28951948408809,1.79060104910944e-05,0.00039137422930535
"AT1G04590",3863.51505549387,0.199268048351218,0.133079332833923,1.49736284446132,0.134298870728943,0.458161753279848
"AT1G04630",3767.74795870055,0.02876704664332,0.150908753383877,0.19062543423272,0.848819061947052,0.965545645001933
"AT1G04680",11374.7675173223,0.507476756617585,0.183237543532054,2.76950207274969,0.00561420470547418,0.0504296155950894
"AT1G04690",9352.38351735898,-0.112165475647748,0.109371958558184,-1.02554143791873,0.305107783555827,0.682609216303175
"AT1G04710",1267.33138393083,0.048976072772881,0.125322258485221,0.390801070495043,0.695944283635023,0.913817566089228
"AT1G04730",1407.99923053138,0.175953308420102,0.112462604550106,1.56454947067945,0.117688584678587,0.425902157241448
"AT1G04750",10148.9286460397,0.0643875342246542,0.108444758060953,0.593735791161656,0.552688840466066,0.849213240309093
"AT1G04770",3605.17709652843,-0.0726482620795779,0.208801231361428,-0.347930237795515,0.727892575874579,0.925763951578882
"AT1G04780",5435.97819655037,-0.150559834119416,0.142391913351752,-1.05736225165741,0.290346292419322,0.671109710872052
"AT1G04790",2433.91260774779,0.0641324072229091,0.0926262542997607,0.692378286348073,0.488699798218123,0.815488005650654
"AT1G04810",7005.59246682875,0.00919733322043636,0.11363594876139,0.080936827832086,0.935492191652349,0.987212673706167
"AT1G04820",49559.9848059107,-0.292846989525033,0.12217392083295,-2.3969680888399,0.016531363360549,0.114781433940008
"AT1G04830",2204.87386169035,0.0862072064636818,0.109041773083764,0.790588817713545,0.429183974318365,0.781641800480343
"AT1G04850",13563.6730433652,0.00284707616534925,0.103424108419891,0.0275281673571739,0.978038474054259,0.997039216077482
"AT1G04860",4074.30721458676,0.0253948955102956,0.110466538116762,0.229887674070617,0.818179054512175,0.955969791958467
"AT1G04870",6407.53270016592,0.185751079412977,0.144654691300649,1.28409993303925,0.199106991494472,0.565732237670247
"AT1G04900",2637.31874045191,-0.0719248960056557,0.166445793866069,-0.432122040065069,0.665652716733522,0.902377844299588
"AT1G04910",3151.8728903101,-0.257533154850143,0.0998680615541578,-2.57873388991819,0.00991631441924395,0.0780567673007813
"AT1G04940",1596.96930501419,0.209800378155313,0.137337763786276,1.52762337445513,0.126606074839176,0.444917572661801
"AT1G04945",3279.56910120238,0.290938330921331,0.0996899963514287,2.91843055040058,0.003517982311026,0.0349406688273995
"AT1G04950",2609.19240505675,0.14834550120889,0.128204069926857,1.15710446082971,0.247229684383267,0.625259704248125
"AT1G04960",2364.00893988136,0.0855758691616695,0.128883663797744,0.663977626334108,0.506704631022348,0.826701067163261
"AT1G04970",3445.33881667492,0.0155857840556277,0.103115350320187,0.151149019105611,0.87985816499991,0.973104483308694
"AT1G04980",3421.88729943702,-0.256715674329625,0.184710939263851,-1.38982388023548,0.164582364711458,0.511533790277237
