"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT4G37840",22.5148627797061,6.19698200850311,1.14103846875281,5.43100182702568,5.60385607018387e-08,1.40559328995177e-06
"AT4G37850",907.716623563791,2.91304876289909,0.191111820449711,15.24264043974,1.84270424076585e-52,5.38256241264717e-50
"AT4G37970",445.441722789066,0.678183959135108,0.202445881347527,3.3499518716852,0.000808256027558692,0.00844715402714872
"AT4G38470",6518.33196216202,1.48050734174698,0.294949599122493,5.01952654335402,5.17989880286495e-07,1.13407347983787e-05
"AT4G38540",7507.26255822048,0.580649136678384,0.14486965535101,4.0080797822809,6.12144422848382e-05,0.000892346475151564
"AT4G38545",7547.25687176544,0.576039979438883,0.144885182866824,3.97583774987102,7.01319303763394e-05,0.00100570031378142
"AT4G38810",4612.55352572943,0.612177074186713,0.117318370693793,5.2180836689637,1.80783801072833e-07,4.22671427918611e-06
"AT4G39030",4591.5506455212,1.78835408600189,0.211541773266357,8.45390514785054,2.8171820587951e-17,1.65840033644785e-15
"AT4G39404",94.8465594704641,0.894143137302332,0.265676697038963,3.36553091508511,0.000763965056942204,0.00806093171193338
"AT4G39460",3665.80832283672,1.40084961025263,0.162258994759666,8.63341728652723,5.95457185222379e-18,3.65446010802969e-16
"AT4G39470",941.203639528747,0.960887957118165,0.137351884978052,6.99581194150856,2.63727093696584e-12,1.05290076369245e-10
"AT4G39540",3000.75631821557,0.59816393134297,0.0949354614167596,6.30074286695753,2.96222459857752e-10,9.70970097113281e-09
"AT4G39660",6579.75642708386,1.53464315286093,0.171406790703599,8.95322260315034,3.45252694414768e-19,2.26981514994734e-17
"AT4G39780",2326.55812401058,1.0222766698127,0.142997791146608,7.14889832644069,8.74770896582741e-13,3.65692268288829e-11
"AT4G39940",17952.7788585473,2.01972639431386,0.238400535055681,8.47198767335877,2.41240670337453e-17,1.42740248941207e-15
"AT4G39950",37570.2348407146,2.41030881076369,0.216708626476327,11.1223482422237,9.76669621095716e-29,1.15577580391819e-26
"AT4G39955",4777.20118897408,0.829468599223837,0.101912088734347,8.13905994396801,3.98358722624624e-16,2.12789951001987e-14
