"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G29120",2302.05250721066,0.550960253934763,0.130036659519217,4.23696099216806,2.26565478787674e-05,0.00295231186054045
"AT1G31350",1881.9931225295,0.566808385389208,0.118975114023383,4.76409197034103,1.89705970084067e-06,0.000372137128619693
"AT1G33870",57.1947891803369,1.67690938423361,0.418749134577095,4.00456799970981,6.21309176090693e-05,0.00667433985877616
"AT1G34370",9371.16536416796,0.309426461076319,0.0905513493117955,3.41713804849966,0.000632831812976159,0.0392199254640911
"AT1G34510",961.83552342265,0.965071637247403,0.220153826566288,4.38362417905474,1.16721064858341e-05,0.00174378178949624
"AT1G36060",5516.6543846867,0.71518117222296,0.128941546913513,5.54655337509379,2.91355713818326e-08,9.52564282322844e-06
"AT1G43160",2086.19343414376,1.37357448168155,0.1826961621105,7.51835433111493,5.54700018731126e-14,5.4406424880676e-11
"AT1G48325",151.810778452645,1.84911697914257,0.448571244782257,4.12223699278842,3.75210887731608e-05,0.00445493811386176
"AT1G48690",819.92503607166,0.578994920752167,0.165398959574932,3.50059590604535,0.000464219168217501,0.0308918000466625
"AT1G49570",5121.96994151407,2.32068838707003,0.629527235288063,3.68639870840238,0.000227449911435924,0.0178781970455854
"AT1G50060",2020.64279116066,0.958647594156167,0.200277518847334,4.78659611759479,1.69633717369802e-06,0.000347253836782481
"AT1G50090",358.951074886393,0.980555570229743,0.263385375321636,3.72289300054085,0.000196953003212168,0.0165169620797892
"AT1G50110",2076.06318741425,0.500870309192221,0.116762443407057,4.28965251648674,1.789528865295e-05,0.00249197417729568
"AT1G51000",59.2538160958215,1.21277835987364,0.297323337543167,4.0789881140681,4.52321491848252e-05,0.00517965509370798
"AT1G51760",7243.2261034851,0.384011635749091,0.101298854224084,3.79087837360547,0.00015011545588797,0.0133851959263902
"AT1G52342",422.963343974459,0.758228199174112,0.188009063811922,4.03293428412908,5.50846877654151e-05,0.00606173400634146
"AT1G52343",403.707712149776,0.963160687541963,0.226458908614632,4.25313666587073,2.10796836858321e-05,0.00279727402510992
