gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,uniprot_id,ipath_id
AT1G17920,206.0010912971377,1.1556715393426098,0.2768530503694402,4.174313910576208,2.988854079563361e-5,7.215125714419746e-4,Q9LMT8,UNIPROT:Q9LMT8
AT1G18250,480.034522497018,1.3703472859879835,0.31033711498086525,4.415673214183474,1.0069610920130932e-5,2.9995848170743085e-4,F4IAP1,UNIPROT:F4IAP1
AT1G19670,178.61745672473566,1.3746144061326044,0.3338115264758381,4.117935712540776,3.822812963038082e-5,8.831597890351336e-4,O22527,UNIPROT:O22527
AT1G19690,118.77897823781255,1.1484433616047414,0.2664561655355818,4.310064881765258,1.6320665514032334e-5,4.390628621182644e-4,A0A178WIR2,UNIPROT:A0A178WIR2
AT1G20020,766.2038434463988,1.094539972416856,0.27276798572418753,4.012714210250512,6.0024567395376824e-5,0.0012724084510583912,C0Z2A8,UNIPROT:C0Z2A8
AT1G21070,405.59527615463776,1.057847537229972,0.24196436664208176,4.371914558786088,1.2316172615167999e-5,3.5322532667974194e-4,Q9LPU2,UNIPROT:Q9LPU2
AT1G21350,269.56632301181105,1.0801973777764446,0.23826525542667032,4.5335916721978435,5.7989081195780525e-6,1.8969152922753077e-4,A0A178WFY6,UNIPROT:A0A178WFY6
AT1G24020,1153.4260819749777,2.0854933162792038,0.32380879034398946,6.440508653467179,1.190737662119384e-10,2.4885314603422792e-8,Q93VR4,UNIPROT:Q93VR4
AT1G26560,257.22613036212823,1.2224540327478965,0.30081032543687514,4.063869918602338,4.82657313658956e-5,0.0010680449241761074,Q9FZE0,UNIPROT:Q9FZE0
AT1G28570,181.62159583647127,1.9639171214683966,0.48723639426978965,4.030727475544341,5.560448540005721e-5,0.00120100367460736,A0A1P8AWP0,UNIPROT:A0A1P8AWP0
AT1G29980,1044.883435813655,1.1506864557052234,0.2354383629506306,4.887421239615536,1.0216534549374804e-6,4.630469905902383e-5,F4I378,UNIPROT:F4I378
AT1G30100,64.64336773777374,1.5523686195382653,0.4177505752579853,3.7160179099205006,2.0238724271922793e-4,0.003274557275847239,Q9C6Z1,UNIPROT:Q9C6Z1
AT1G30530,708.2953072665268,2.033682142181398,0.19389975070424814,10.488317467119066,9.775358467954708e-26,4.412792319604114e-22,Q9S9P6,UNIPROT:Q9S9P6
AT1G31800,314.2883034298677,1.5732515894195893,0.27973297166128797,5.624119245136916,1.8645682319994692e-8,1.7462725960356855e-6,Q56YV8,UNIPROT:Q56YV8
AT1G32540,419.45532675808937,1.5221262284017307,0.23564514316892538,6.459399960178997,1.0511894957552523e-10,2.2813844335280577e-8,A0A178W736,UNIPROT:A0A178W736
AT1G32550,222.43715649792307,1.1432825469127277,0.2794473357878326,4.091227220647946,4.290964545788308e-5,9.694830907205995e-4,F4IE99,UNIPROT:F4IE99
AT1G32900,549.8585596713885,1.3536913258280616,0.3199349287679671,4.231145786554074,2.325039098208359e-5,5.85044119126654e-4,Q9MAQ0,UNIPROT:Q9MAQ0
AT1G32990,2649.487638675086,1.193298923951709,0.28802138246246695,4.143091439078179,3.4265524268864234e-5,8.098504170393032e-4,Q9MAP3,UNIPROT:Q9MAP3
AT1G33040,519.2829735079283,1.2706960276716408,0.26377533920025825,4.817342028728957,1.4548318801921685e-6,6.137758947255596e-5,Q8LGC6,UNIPROT:Q8LGC6
AT1G33811,382.8396695997958,1.3731918779989256,0.3086086305542324,4.449622408591752,8.602139092030198e-6,2.656072249606205e-4,Q8L5Z1,UNIPROT:Q8L5Z1
AT1G34640,172.34689171993583,1.0449814555493009,0.23979247369662082,4.357857606787877,1.3134178595534869e-5,3.7149316426042295e-4,Q9LNM6,UNIPROT:Q9LNM6
AT1G43000,28.398215737505712,1.6900051236337665,0.4769737802707028,3.5431824421766267,3.9532910721576305e-4,0.005477577212379981,A0A384KFQ5,UNIPROT:A0A384KFQ5
AT1G44000,344.03149811260494,1.1813263793985922,0.33532915584152606,3.5228859728406015,4.268749745641869e-4,0.0058358540586845925,A0A178WIS0,UNIPROT:A0A178WIS0
AT1G44575,5278.546098062937,1.0420904124741552,0.24667200070653278,4.224599506589063,2.3936607171286755e-5,5.983091477996825e-4,F4IEG8,UNIPROT:F4IEG8
AT1G45010,224.9597417738363,1.6720200232496059,0.32640195071093014,5.122579750543186,3.0138355790629603e-7,1.7236645003758143e-5,A0A1P8AVQ9,UNIPROT:A0A1P8AVQ9
AT1G45191,30.315055258520765,1.5312792304777942,0.4164265697068085,3.6771890697462335,2.358182535729331e-4,0.003673329055482866,A0A1P8AW88,UNIPROT:A0A1P8AW88
AT1G45201,387.90117306344695,1.5846406804709827,0.3210809403091766,4.935330882440714,8.001498898357585e-7,3.8344337926715294e-5,A0A1P8AVY3,UNIPROT:A0A1P8AVY3
AT1G45474,326.3888026858299,1.100053253863036,0.2854266462933953,3.854066423540117,1.161720555794794e-4,0.002112908514491885,Q9C639,UNIPROT:Q9C639
AT1G48100,82.81695992211095,1.7313309585811842,0.36943139256785446,4.686474927176596,2.779508526983599e-6,1.0386802477242848e-4,A0A178W0D7,UNIPROT:A0A178W0D7
AT1G48520,680.2331143056002,1.1632817392417427,0.2678674102611099,4.342752028355399,1.4070892332227128e-5,3.935490840529102e-4,F4HYH1,UNIPROT:F4HYH1
AT1G48660,485.31534086956157,1.1316891292366762,0.2279611393670473,4.964394950731092,6.891557514154237e-7,3.374172335183846e-5,A0A1P8AV88,UNIPROT:A0A1P8AV88
AT1G49430,812.698852180332,1.190354352023567,0.22513852025709427,5.287208740042601,1.2419688864439257e-7,8.392958004768219e-6,A0A1P8ARJ4,UNIPROT:A0A1P8ARJ4
AT1G50575,175.99692436099977,1.0447587059306462,0.29712775254973894,3.51619361357285,4.3778161116307695e-4,0.005952511292507115,Q93XW9,UNIPROT:Q93XW9
AT1G51110,108.03419909073507,1.3332392121387122,0.3012723362816833,4.425362210794427,9.628059634359262e-6,2.8920043732465065e-4,A0A178WGU0,UNIPROT:A0A178WGU0
AT1G51805,96.39447062135072,1.15694040765539,0.29952642029493154,3.862565467567761,1.1220248293426051e-4,0.0020506252974163515,F4IB62,UNIPROT:F4IB62
AT1G52000,192.4820548097956,1.7552844000782046,0.32694006738018655,5.368826201522278,7.925074461532148e-8,5.864814940040725e-6,Q9ZU23,UNIPROT:Q9ZU23
AT1G52100,3069.0404605602735,1.5881682591923028,0.3957930902007784,4.0126225002731974,6.0047899760182236e-5,0.0012724084510583912,A0A1P8AWF8,UNIPROT:A0A1P8AWF8
AT1G53070,193.31495266070078,1.9415227671938327,0.31382337201306104,6.186673588839739,6.14470140615702e-10,9.767046157631699e-8,Q9LNN2,UNIPROT:Q9LNN2
AT1G53520,130.4789532940801,1.5369760012448082,0.28958818614971205,5.307454083952922,1.1116699657699707e-7,7.696779999200617e-6,Q9C8L2,UNIPROT:Q9C8L2
AT1G54010,16116.615068563968,1.678277126979145,0.3276440874441799,5.12225671481122,3.019004830024057e-7,1.7236645003758143e-5,Q8W4H8,UNIPROT:Q8W4H8
AT1G54030,2504.8347824844145,1.043392622518977,0.21984656597390814,4.746003731724465,2.0747488527194795e-6,8.073992474953685e-5,A0A1P8AW84,UNIPROT:A0A1P8AW84
AT1G54780,1276.7995058447143,1.0658721858362323,0.25365703262124933,4.202021031396952,2.6454254936069143e-5,6.483159480586499e-4,Q9ZVL6,UNIPROT:Q9ZVL6
AT1G55020,1780.6636392030678,1.1249503816430273,0.1596443979619937,7.0466010458496795,1.833410015135654e-12,6.42728862519692e-10,Q06327,UNIPROT:Q06327
AT1G55140,237.71559337651544,1.0821803667970127,0.2996843205953048,3.6110676883172492,3.049390556174555e-4,0.004486818399179654,A8MS04,UNIPROT:A8MS04
AT1G55200,81.06398674023762,1.242922361922181,0.32528644523747596,3.821008775864556,1.3290692215308706e-4,0.00234265136751939,Q9C890,UNIPROT:Q9C890
AT1G55210,3084.3375955846964,1.3905820224384153,0.19221067074513468,7.234676498695973,4.66640110650269e-13,2.0254872956706198e-10,Q9C891,UNIPROT:Q9C891
AT1G55320,237.70688846079204,1.2851721752921403,0.22234268394358397,5.7801415027365275,7.46378216769018e-9,8.0221441574730965e-07,Q84P17,UNIPROT:Q84P17
AT1G55550,24.997086650184034,1.648718821897869,0.4645312342031224,3.5492098281101696,3.863890557991346e-4,0.005386774168278114,F4I1T9,UNIPROT:F4I1T9
AT1G56050,268.9243627630495,1.2675796617905954,0.2855427547215016,4.439193923960367,9.029642890755555e-6,2.754163103881671e-4,A0A178W9E9,UNIPROT:A0A178W9E9
AT1G56570,4727.227815312809,1.0105925072225772,0.1703858750020568,5.9311988579474555,3.0073071973408575e-9,3.6890179756076353e-7,Q9FXA9,UNIPROT:Q9FXA9
AT1G56580,4820.911026537123,1.0627596362401455,0.17752660103620016,5.986481068397372,2.1442953425112612e-09,2.781545412403545e-7,A0A178WAJ6,UNIPROT:A0A178WAJ6
AT1G56650,31.746996141553527,2.7952414812374573,0.5480233540012664,5.100588251994454,3.3859945279288647e-7,1.887044012095862e-5,Q9FE25,UNIPROT:Q9FE25
AT1G60090,287.74074771604825,1.3754136744723868,0.22303866124862912,6.1667052105337214,6.972757328580141e-10,1.0853938321612577e-7,A0A1P8ATT2,UNIPROT:A0A1P8ATT2
AT1G60950,5713.158677842288,1.2060027585500053,0.35658317690103836,3.3821078409560084,7.193190030962493e-4,0.008714841233969641,P16972,UNIPROT:P16972
AT1G62780,541.4047590814477,1.2422616619626332,0.3076969617382026,4.0372893347565295,5.4072363863020294e-5,0.0011746557504833791,NA,NA
AT1G65060,353.69301141981356,2.7721088305916,0.37504564630974485,7.391390509042611,1.453011863781079e-13,7.129550169000594e-11,F4I9T8,UNIPROT:F4I9T8
AT1G65340,245.75151055058672,1.3336770865862801,0.24433643517300713,5.458363529131234,4.805430050535897e-8,3.792425233239361e-6,O80806,UNIPROT:O80806
AT1G65620,93.83533981213192,1.2900536016581345,0.3434939730786079,3.755680456620147,1.72871146600471e-4,0.002901022044549614,O04479,UNIPROT:O04479
AT1G65900,75.7139834764337,1.7522479385342178,0.3434414563146989,5.102028035103063,3.360329570040733e-7,1.8773762060739946e-5,A0A1P8AMT8,UNIPROT:A0A1P8AMT8
AT1G66430,660.0399197829739,1.567068457690172,0.24719527486903695,6.339394871202123,2.3066934788507926e-10,4.2328763017188e-8,Q9C524,UNIPROT:Q9C524
AT1G66940,164.4228118339784,1.3662248433122484,0.2428846199287701,5.62499529082128,1.855130354608148e-8,1.7446728014108543e-6,A0A1P8AVN7,UNIPROT:A0A1P8AVN7
AT1G68600,28.909139300948333,2.298477053425706,0.4699789358033184,4.890595893403181,1.0053116748457386e-6,4.5655713909342384e-5,Q93Z29,UNIPROT:Q93Z29
AT1G68945,756.7479078904497,1.3937137072167138,0.215457104903027,6.468636566169386,9.889111990857232e-11,2.167059677142122e-8,NA,NA
AT1G69700,224.482866015392,1.3346937311577058,0.2600783749665993,5.131890459286031,2.8684643102268e-7,1.6786447253928766e-5,Q9S784,UNIPROT:Q9S784
AT1G70270,83.28031223085168,1.418628010885812,0.3205880162324086,4.425081222803366,9.640600371266867e-6,2.8920043732465065e-4,A0A178WQ12,UNIPROT:A0A178WQ12
AT1G72600,3093.6328121346214,1.8774871173228687,0.33966361754160623,5.52748961137379,3.248454564320657e-8,2.7672359836156245e-6,Q9CAH6,UNIPROT:Q9CAH6
AT1G72610,2975.897072234511,1.9751534950800942,0.3564708142102829,5.540856127186185,3.009964412044506e-8,2.6129964132406364e-6,P94040,UNIPROT:P94040
AT1G72970,3464.32595444425,1.6033554689433327,0.2998655026815211,5.34691538241467,8.946581572158285e-8,6.4515428966512664e-06,F4IF15,UNIPROT:F4IF15
AT1G74730,422.99209978648435,1.1916879754676346,0.273536452703314,4.356596584076404,1.3210041626023953e-5,3.731712760212599e-4,A0A178WG39,UNIPROT:A0A178WG39
AT1G74930,103.57698503416545,1.9325061819682694,0.444077679943572,4.351730044648559,1.3506750352187269e-5,3.8012576334067185e-4,Q9S7L5,UNIPROT:Q9S7L5
AT1G75785,704.9072364260317,1.3471652732152704,0.3902732265602785,3.451851629917529,5.567537855376821e-4,0.0071765685505426466,A0A1P8AQV4,UNIPROT:A0A1P8AQV4
AT1G77390,39.31800660429001,1.372274018425712,0.40419399298732583,3.395087611974337,6.860664248911029e-4,0.00840217323723119,Q9FVX0,UNIPROT:Q9FVX0
AT1G77870,81.79574858462735,1.717492626547683,0.3893648497011942,4.411010978175659,1.0288910090916007e-5,3.047650782966735e-4,Q9SH14,UNIPROT:Q9SH14
AT1G78570,5049.645673365971,1.0223234037808535,0.16456495864854678,6.21227879966949,5.222166446406379e-10,8.603614515462655e-8,Q9SYM5,UNIPROT:Q9SYM5
AT1G78820,721.656516412658,1.8772520005930597,0.28332555050364355,6.62577729843295,3.4542561860444514e-11,8.961611077610265e-9,Q9ZVA1,UNIPROT:Q9ZVA1
AT1G79260,152.44294319270008,1.1646468153890404,0.33645476386743567,3.461525710029522,5.37122814087593e-4,0.006999622039802073,A0A1P8AWV1,UNIPROT:A0A1P8AWV1
AT1G80130,110.81110311180555,2.2563786936685677,0.4628043053547032,4.87544879674192,1.085613539244975e-6,4.828229298730766e-5,NA,NA
AT2G01150,1024.1146876303885,1.011371615253634,0.26251534744353816,3.852618999623098,1.1686115169076313e-4,0.002112986033057546,A0A1P8B060,UNIPROT:A0A1P8B060
AT2G01770,21.697389670480476,2.1421004737028304,0.6162134868241707,3.476231078197829,5.085139304212098e-4,0.006712086504992472,Q9ZUA5,UNIPROT:Q9ZUA5
AT2G02500,108.91134200132869,1.4880827561965915,0.4076964749466581,3.649976999166569,2.622637920663918e-4,0.0039728564098862615,P69834,UNIPROT:P69834
AT2G03750,91.02481462947833,1.5899251050146546,0.37867955724651486,4.198602946975658,2.6856675285301352e-5,6.560411448750399e-4,Q8RV79,UNIPROT:Q8RV79
AT2G04039,218.28007356518597,1.0964060630679215,0.2886786815334013,3.7980153478741134,1.45859294011815e-4,0.002532453942415905,A0A178VXY5,UNIPROT:A0A178VXY5
AT2G04530,290.70104038171934,1.1563538595362277,0.2122796638263459,5.447313410493131,5.113631322245554e-8,3.98827351537089e-6,Q8L633,UNIPROT:Q8L633
AT2G06200,137.57167280672033,1.336736082505994,0.2739974375399636,4.8786444665601145,1.068174110040977e-6,4.78160449257901e-5,A0A1P8B259,UNIPROT:A0A1P8B259
AT2G07015,174.9902241485184,1.0979335503583079,0.2612822984680708,4.202096953355137,2.6445381873678473e-5,6.483159480586499e-4,NA,NA
AT2G08760,2081.3451577164637,1.7479564911948,0.3110352822782742,5.619801324117803,1.9117717530207373e-8,1.7757448657379038e-6,NA,NA
AT2G08770,6248.165352640567,1.6789056884938014,0.31194408790829226,5.382072472511097,7.363310583875347e-8,5.467015894363502e-6,NA,NA
AT2G10940,49172.049108386345,1.1796090639163879,0.25215772358962985,4.678060410460098,2.8960123474509374e-6,1.0733316041759458e-4,A0A178VQX2,UNIPROT:A0A178VQX2
AT2G15290,657.7276652442374,1.0514145533400001,0.309685213047216,3.3951073833793175,6.860168810915355e-4,0.00840217323723119,Q9SHU7,UNIPROT:Q9SHU7
AT2G16430,554.6782770606507,1.3086264957918663,0.2551971347320131,5.127904344091,2.929852318056989e-7,1.699992202335843e-5,Q9SIV9,UNIPROT:Q9SIV9
AT2G16850,283.59310317644827,1.671239572605362,0.27129562044391026,6.160215818710155,7.264587064948383e-10,1.1230753057736298e-7,Q9ZVX8,UNIPROT:Q9ZVX8
AT2G19170,315.48383732423747,1.0603727649106773,0.26901948784618385,3.9416206364832655,8.093291189781585e-5,0.0016100407514163591,O64481,UNIPROT:O64481
AT2G20270,227.21710905373683,1.0165858530284697,0.29658864206220104,3.4275953588784756,6.089523905534693e-4,0.007713055222885722,F4IUG7,UNIPROT:F4IUG7
AT2G20570,622.9673231353732,1.2431578786035522,0.25899950888102924,4.799846470653323,1.5878731035688985e-6,6.446022269901727e-5,A0A1P8B320,UNIPROT:A0A1P8B320
AT2G21530,386.46262148742335,1.0967575454333576,0.2910855083264569,3.7678191255173274,1.646799495154682e-4,0.002789178548563278,Q8GWP4,UNIPROT:Q8GWP4
AT2G21590,120.70958973369515,1.7066163323909174,0.38109545094420055,4.4781860506668645,7.527997966101203e-6,2.3697969608489576e-4,Q9SIK1,UNIPROT:Q9SIK1
AT2G21640,259.5379828745265,1.0176777680298892,0.27731879023775113,3.6697036185590344,2.4283184829738938e-4,0.0037540805807673807,Q9SIJ6,UNIPROT:Q9SIJ6
AT2G23010,267.6505533300435,1.654921327422661,0.21650501964177427,7.643801192974036,2.1090096440942613e-14,1.1900614169212893e-11,F4ILE5,UNIPROT:F4ILE5
AT2G23130,294.8598964253505,1.6055677186779427,0.21524620977822498,7.459214823490784,8.703959669368423e-14,4.464933493120788e-11,O22194,UNIPROT:O22194
AT2G23910,87.67700513495399,1.604428591386167,0.37261563235453055,4.305854215637443,1.6634258304961415e-5,4.4379650614808996e-4,A0A1P8B2J5,UNIPROT:A0A1P8B2J5
AT2G24395,52.08575720339864,1.208897356635797,0.3496002382899813,3.4579420270104575,5.443184996846658e-4,0.007060811986426777,Q6NMD5,UNIPROT:Q6NMD5
AT2G24560,62.18458598309615,1.8836337173141595,0.41160786052979026,4.576282180057713,4.7331202719975075e-6,1.60056466910594e-4,A0A1P8B2F8,UNIPROT:A0A1P8B2F8
AT2G24850,34.092125605659554,2.5273677635831544,0.6885559328345267,3.6705337112976846,2.4204454291641483e-4,0.0037444738712586697,Q9SK47,UNIPROT:Q9SK47
AT2G25530,71.75254610629986,2.0963307494981365,0.34288623035614213,6.1137793352645335,9.729882467724569e-10,1.4353802430000735e-7,A0A1P8B0Z7,UNIPROT:A0A1P8B0Z7
AT2G25830,471.67969534014173,1.149227645098709,0.24706797642431308,4.651463381579781,3.2958780516065647e-6,1.1998590887550286e-4,O82314,UNIPROT:O82314
AT2G26150,118.66982532154132,1.587345051062915,0.34200338971660504,4.641313796270381,3.4620091066308835e-6,1.2423053663873716e-4,B3H5P6,UNIPROT:B3H5P6
AT2G26440,1068.6917855835275,1.1806232266430003,0.18574046211451292,6.356306069245813,2.0666305749989346e-10,3.823435959696799e-8,O48711,UNIPROT:O48711
AT2G26580,85.8960942387535,1.601384261187081,0.4729805950725029,3.3857293044794066,7.098937233302845e-4,0.008628439003386027,Q8GW46,UNIPROT:Q8GW46
AT2G27402,77.1480357826013,1.2277935396304809,0.30651839227367805,4.005611312662221,6.185729508923382e-5,0.0013036237231177372,NA,NA
AT2G27420,48.72641906895826,1.5415765701705104,0.40441035533806535,3.8119117125026016,1.3789613403561394e-4,0.0024183788976828613,Q9ZQH7,UNIPROT:Q9ZQH7
AT2G28900,558.00875858820325,1.6340452093090625,0.3317110236986434,4.92611065827459,8.388250474504424e-7,3.981097500004927e-5,Q9ZV24,UNIPROT:Q9ZV24
AT2G29670,370.86209951662977,1.1113393939233664,0.20346744446078752,5.46200104330472,4.707973123522916e-8,3.7416782172899912e-6,A0A178VTM9,UNIPROT:A0A178VTM9
AT2G30424,35.32799698167887,1.6778496159228347,0.4032054967150604,4.161276643280851,3.1647343148932335e-5,7.590990246700868e-4,A0A1P8AYM2,UNIPROT:A0A1P8AYM2
AT2G30890,52.102817361864616,1.1828825275651087,0.34709638904717494,3.4079367140991477,6.545607376506334e-4,0.008144482033909838,A0A178VZ60,UNIPROT:A0A178VZ60
AT2G32230,913.0707852071098,1.0625377966515233,0.18201397891744087,5.83767138640201,5.29354316891856e-9,6.034371861902062e-7,Q66GI4,UNIPROT:Q66GI4
AT2G32430,414.8190721903619,1.0673011052292671,0.260113995475942,4.10320522460308,4.07465508686828e-5,9.280427847195152e-4,A0A178VLQ6,UNIPROT:A0A178VLQ6
AT2G32640,92.09940518618447,1.243440730276558,0.31350231056905037,3.96628888641854,7.300037584928754e-5,0.0014892440505318693,F4ITT3,UNIPROT:F4ITT3
AT2G32990,757.8127458824131,1.4207791760695123,0.28327301174395497,5.015582555226713,5.287301529147607e-7,2.6999928238549918e-5,O48766,UNIPROT:O48766
AT2G33380,1472.8915937006552,2.026611544815537,0.19607954291941812,10.335660286847997,4.860530856601643e-25,1.5672434566336528e-21,O22788,UNIPROT:O22788
AT2G33450,3037.0205158147055,1.006920516594351,0.27447294726463495,3.668560150022806,2.439203111042223e-4,0.0037624577017253994,O22795,UNIPROT:O22795
AT2G33530,103.00672384381843,1.0465328381318995,0.2925512779247129,3.5772629179942297,3.4721089460114667e-4,0.004963202724536087,Q8VY01,UNIPROT:Q8VY01
AT2G34150,380.98929100675,1.1867404485638213,0.26077796024783756,4.550769733132239,5.345001797545629e-6,1.7689448031144045e-4,A0A1P8B1T4,UNIPROT:A0A1P8B1T4
AT2G34810,233.4303549841158,2.257419441675875,0.2435210554355858,9.269914823742988,1.8629463327931247e-20,3.003468691248116e-17,O64745,UNIPROT:O64745
AT2G36870,1057.3210443686755,1.6678797820268767,0.25949298283618744,6.427456202466079,1.2975696405370988e-10,2.647730848916866e-8,F4IP22,UNIPROT:F4IP22
AT2G37660,2627.4395124952757,1.1209924783138034,0.21314034293869727,5.259410127890334,1.4451823941628481e-7,9.427517866661747e-6,C0Z300,UNIPROT:C0Z300
AT2G38540,4211.798523912876,1.645604200405065,0.3002576028790475,5.480641238143642,4.237870505964533e-8,3.4284220498252857e-6,Q42589,UNIPROT:Q42589
AT2G39290,412.61022988845417,1.076499184506101,0.2753484949247889,3.909588046958983,9.24536531324001e-5,0.0017881503040714675,O80952,UNIPROT:O80952
AT2G41090,141.35081902264346,1.5065244999542733,0.3515345328583639,4.285566165305484,1.8227438698146658e-5,4.78701873237725e-4,C0Z2U9,UNIPROT:C0Z2U9
AT2G41950,244.9507795338599,1.1960247156202493,0.2568116845490992,4.657205211360171,3.205309082102365e-6,1.1706639367658977e-4,O23684,UNIPROT:O23684
AT2G42130,369.98673234281483,1.2950855591379893,0.2269582859618502,5.7062713249239225,1.1547787022336686e-8,1.1474073390491663e-6,A8MRU9,UNIPROT:A8MRU9
AT2G42990,229.76358903288246,1.2084225482227118,0.2741572248246342,4.407772032984664,1.044393848078996e-5,3.0774169118787234e-4,Q67ZI9,UNIPROT:Q67ZI9
AT2G44040,323.91688779610666,1.1658286599162406,0.23731113069985785,4.9126589910809395,8.984947050105533e-7,4.182073375993971e-5,O80574,UNIPROT:O80574
AT2G45190,706.0936184175034,1.2251383760610501,0.2649757992745359,4.6235859252629705,3.7716240108725253e-6,1.3343154474828177e-4,A0A1P8AX82,UNIPROT:A0A1P8AX82
AT2G45900,102.55368216551281,1.6583079509813379,0.3042564213683514,5.450363031035881,5.026710405577405e-8,3.939509741815542e-6,O80829,UNIPROT:O80829
AT2G46110,77.31667244832988,1.1362892917095915,0.3118994013629678,3.643127517219097,2.69345317212021e-4,0.004061669649847143,O82357,UNIPROT:O82357
AT2G46192,99.22908102330653,1.2373958626239316,0.3251705852450386,3.8053745288537337,1.4158977691919317e-4,0.0024735471012717566,NA,NA
AT2G46420,256.589084477825,1.951357171554139,0.3224222342431807,6.052179298783612,1.4289928788282127e-9,1.9909752017303452e-7,A0A384KXW2,UNIPROT:A0A384KXW2
AT2G46970,1470.1486168306312,1.0159048277595688,0.17808700899670837,5.704542029667903,1.1665630784550359e-8,1.1498032857558348e-6,A0A1P8AXC9,UNIPROT:A0A1P8AXC9
AT2G47010,664.6694519287066,1.3401874244727061,0.24069917440010158,5.567893732136294,2.578369825901613e-8,2.2732963023603636e-6,A0A1P8B1M4,UNIPROT:A0A1P8B1M4
AT2G47590,2355.546033790881,1.0061469177246576,0.20592979415772208,4.885873468867975,1.029713152036142e-6,4.6576464037290095e-5,Q8LB72,UNIPROT:Q8LB72
AT2G47780,6779.081704491091,1.1547377500681646,0.1733989880572986,6.659426118949373,2.7489884767901655e-11,7.386597489241765e-9,O82246,UNIPROT:O82246
AT2G47930,1111.2945435162721,1.1499518519952039,0.2664937315485881,4.315117827773523,1.5951779654739065e-5,4.3186101620846205e-4,Q94F57,UNIPROT:Q94F57
AT3G01505,107.72892294900748,1.067673780121509,0.3144955754285009,3.394876950706862,6.86594512965079e-4,0.008404080668185899,NA,NA
AT3G01510,183.47972930280974,1.0673048289422267,0.25210378109504744,4.2335931032301115,2.299869043967878e-5,5.798529011204351e-4,A0A1I9LL73,UNIPROT:A0A1I9LL73
AT3G02730,248.89635982288013,1.4844101117240887,0.29061293862268883,5.107859680161527,3.2582846564405256e-7,1.8339836154742916e-5,Q9XFH8,UNIPROT:Q9XFH8
AT3G02830,154.20525667071158,1.154102623332561,0.29621389193222286,3.8961799387742184,9.772179870206794e-5,0.001855070410853133,A0A1I9LM16,UNIPROT:A0A1I9LM16
AT3G02832,42.46350576966075,1.4226733647165677,0.3831675177135705,3.7129278943213024,2.0487527136035176e-4,0.0032987581057975232,NA,NA
AT3G02870,214.73936252969997,1.4015253213477041,0.2870748754093679,4.882089800959187,1.0496743126801773e-6,4.728981818663529e-5,B3H749,UNIPROT:B3H749
AT3G03820,160.92209727817135,1.7784851287982404,0.4332802755365574,4.10469903481259,4.0484158970607925e-5,9.248663483052545e-4,Q9SRV9,UNIPROT:Q9SRV9
AT3G04290,1833.2869487085843,2.5252990835353364,0.43802198158240263,5.765233686246557,8.154477229689337e-9,8.560683979131071e-7,Q9M8Y5,UNIPROT:Q9M8Y5
AT3G04790,1176.8713744946447,1.035583329271871,0.19070137111259,5.430392677462518,5.623018700710659e-8,4.287741726139874e-6,Q9S726,UNIPROT:Q9S726
AT3G05190,440.1292301688562,1.3478883270459865,0.3396392276896245,3.9685884820046144,7.229961205696196e-5,0.0014794873469969976,Q8W0Z7,UNIPROT:Q8W0Z7
AT3G05470,441.0786327145935,1.276151127212922,0.2251050122527294,5.6691368816797585,1.4351867444307586e-8,1.3836745977651745e-6,Q9MA60,UNIPROT:Q9MA60
AT3G05600,249.09068711078442,2.2494104734395135,0.3386826503901943,6.641646599989639,3.101980065023672e-11,8.237034358546977e-9,A0A1I9LQ19,UNIPROT:A0A1I9LQ19
AT3G05660,137.96474823635538,1.3392733732335567,0.36846330669457683,3.6347537160428693,2.782463134879871e-4,0.004170184290662256,A0A178VK98,UNIPROT:A0A178VK98
AT3G05730,694.1877546962991,1.6262590830328414,0.4327522880392389,3.757944505391925,1.713148618340708e-4,0.002881332150862006,Q9M9M3,UNIPROT:Q9M9M3
AT3G06035,439.1139896242219,1.1311744364088043,0.3150502685762546,3.5904569817404086,3.3009870970657516e-4,0.004765914334775541,Q84MC0,UNIPROT:Q84MC0
AT3G06730,530.1065584794205,1.2347626390354067,0.2473285288721497,4.992398752647279,5.963397642997323e-7,2.9977694476635315e-5,Q9M7X9,UNIPROT:Q9M7X9
AT3G06880,234.67454339452325,1.824019320607177,0.3566802334080172,5.11387834189462,3.1561066839288246e-7,1.78986140610446e-5,A0A1I9LN87,UNIPROT:A0A1I9LN87
AT3G08770,139.60665527658472,2.546908460950893,0.3892661703764998,6.542845627935027,6.035912781407933e-11,1.4649095418189081e-8,F4IXC6,UNIPROT:F4IXC6
AT3G09800,155.85307363247756,1.1473464538699636,0.2696379466781657,4.255137186752919,2.089208797925603e-5,5.34037732479941e-4,A0A1I9LRF5,UNIPROT:A0A1I9LRF5
AT3G10520,122.04946995343285,1.7085634657927107,0.2551732691565524,6.6956992456152715,2.1464276961283162e-11,5.981113522137312e-9,O24521,UNIPROT:O24521
AT3G10840,183.69925130083564,1.484512363848099,0.28718436052933904,5.169196404399743,2.3510272058568615e-7,1.4001328512769188e-5,A0A1I9LRX3,UNIPROT:A0A1I9LRX3
AT3G11945,459.11091533471307,1.071482246638396,0.22880832331520937,4.682881422815672,2.828701635618969e-6,1.0535746636560354e-4,F4J8K0,UNIPROT:F4J8K0
