,Atha_WT_Col_0_sl_FLT_Rep1_G1S1,Atha_WT_Col_0_sl_FLT_Rep2_G1S2,Atha_WT_Col_0_sl_FLT_Rep3_G1S3,Atha_WT_Col_0_sl_GC_Rep1_G2S1,Atha_WT_Col_0_sl_GC_Rep2_G2S2,Atha_WT_Col_0_sl_GC_Rep3_G2S3
AT1G77040,0,0,0,0,0,0
AT1G77060,579.275796628776,646.384512331722,597.70501529581,343.477144822629,381.724798298356,387.652986127352
AT1G77080,267.042033906883,328.183642361473,294.8217416488,277.945321139364,306.267570727751,287.692153226588
AT1G77090,211.168623735596,187.176982335441,180.808646245553,106.20674872805,108.303314866045,102.398901995904
AT1G77093,0,1.24784654890294,0,2.25971805804361,0,0.812689698380193
AT1G77100,39.440054238555,12.4784654890294,13.8197691397875,10.1687312611963,44.3866044532972,26.8187600465464
AT1G77110,32.0450440688259,49.9138619561176,43.7626022759938,23.7270396094579,38.1724798298356,17.8791733643642
AT1G77120,5158.43042728434,8381.78526898104,11169.8284072333,16645.0832155492,2763.50999326228,10066.7872938354
AT1G77122,264.577030516973,194.664061628858,179.656998817238,210.153779398056,176.658685724123,195.858217309626
AT1G77130,701.704298327624,1129.30112675716,999.629967777963,1082.40494980289,1188.6732672593,1222.28530636381
AT1G77138,20.5416949159141,9.98277239122351,19.5780062813656,7.90901320315264,21.3055701375827,18.6918630627444
AT1G77140,433.018928827468,404.302281844552,302.88327364701,274.555744052299,349.766443091982,339.704293922921
AT1G77145,47.6567322049206,134.767427281517,177.353703960606,470.021356073071,192.63786332731,348.643880605103
AT1G77150,0,0,5.75823714157813,2.25971805804361,0.887732089065944,7.31420728542173
AT1G77160,0,1.24784654890294,6.90988456989376,9.03887223217445,4.43866044532972,7.31420728542173
AT1G77170,86.275118646839,61.144480896244,81.7669674104094,106.20674872805,74.5694954815393,70.7040037590768
AT1G77180,3107.54760687948,3158.29961527334,3003.49649304715,7090.99526614086,3392.91204441004,4694.09569784399
AT1G77190,0,0,0,0,0,0
AT1G77200,1093.63983732326,1090.61788374117,915.559705510923,883.549760695052,557.495751933413,734.671487335694
AT1G77210,503.682359338213,389.328123257717,368.527177061,369.463902490131,287.625196857366,279.565256242786
AT1G77220,443.700610183744,343.157800948308,324.764574785007,399.970096273719,319.58355206374,373.837261254889
AT1G77230,414.942237301464,323.192256165861,348.949170779635,542.332333930467,364.857888606103,433.163609236643
AT1G77235,0,1.24784654890294,1.15164742831563,0,0.887732089065944,0
AT1G77240,276.902047466521,228.355918449238,239.54266508965,454.203329666766,272.533751343245,318.574361765036
AT1G77250,253.073681364061,229.603764998141,248.755844516175,173.998290469358,184.648274525716,219.426218562652
AT1G77260,893.152894943943,783.647632711046,775.058719256416,569.44895062699,656.921745908799,646.900999910633
AT1G77270,139.683525428216,139.758813477129,119.771332544825,54.2332333930467,96.7627977081879,76.3928316477381
AT1G77280,253.073681364061,250.817156329491,229.17783823481,275.685603081321,245.014056582201,233.241943435115
AT1G77290,163.511891530676,157.22866516177,147.4108708244,155.920546005009,162.454972299068,156.849111787377
AT1G77300,1626.90223734039,1317.7259556415,1259.90228657729,1565.98461422422,1481.62485665106,1553.86270330293
AT1G77310,92.026793223295,109.810496303459,89.8284994086188,58.7526695091339,94.0996014409901,83.7070389331599
AT1G77320,222.671972888508,225.860225351432,190.021825672078,168.348995324249,196.188791683574,176.353664548502
AT1G77330,3669.56837977889,1937.90569044626,1869.12377615626,5125.04055564291,3273.06821238614,3857.83799821077
AT1G77340,0.821667796636562,3.74353964670882,4.6065897132625,7.90901320315264,7.9895888015935,3.25075879352077
AT1G77350,328.667118654625,335.670721654891,271.788793082488,192.076034933707,256.554573740058,271.438359258984
AT1G77360,54.2300745780131,36.1875499181852,66.7955508423063,45.1943611608722,62.1412462346161,57.7009685849937
AT1G77370,444.52227798038,429.259212822611,388.105183342366,738.927804980261,554.832555666215,750.112591604918
AT1G77380,422.337247471193,369.36257847527,382.346946200788,460.982483840897,680.890512313579,620.082239864087
AT1G77390,66.5550915275615,61.144480896244,42.6109548476782,16.9478854353271,27.5196947610443,21.129932157885
AT1G77400,51.7650711881034,62.3923274451469,80.6153199820938,75.700554944461,74.5694954815393,55.2628994898531
AT1G77405,15.6116881360947,18.7176982335441,28.7911857078906,21.4673215514143,20.4178380485167,15.4411042692237
AT1G77410,78.88010847711,48.6660154072146,46.065897132625,49.7137972769595,52.3761932548907,32.5075879352077
AT1G77420,142.148528818125,215.877452960208,153.169107965978,201.114907165881,211.280237197695,210.48663188047
AT1G77440,562.020772899408,406.797974942358,355.859055349528,340.087567735564,373.735209496762,413.659056475518
AT1G77450,914.516257656494,638.897433038305,656.439034139907,1054.15847407735,718.175260054349,877.704874250608
AT1G77460,727.176000023357,700.041913934549,555.094060448132,463.24220189894,581.464518338193,464.04581777509
AT1G77470,344.27880679072,267.039161465229,208.448184525128,207.894061340012,224.596218533684,270.625669560604
AT1G77480,963.816325454687,480.420921327631,474.478740466038,837.225540505158,391.489851278081,780.994800143365
AT1G77490,981.071349184055,1095.60926993678,973.142076926704,572.838527714056,793.632487624954,706.227347892387
AT1G77500,997.504705116786,816.091642982522,688.685162132744,868.861593317769,848.671877147043,831.381561442937
AT1G77510,1011.47305765961,717.51176561919,750.874123261788,637.240492368299,721.726188410613,662.342104179857
AT1G77520,31.2233762721894,14.9741585868353,17.2747114247344,12.4284493192399,21.3055701375827,19.5045527611246
AT1G77525,0,0,2.30329485663125,0,0.887732089065944,1.62537939676039
AT1G77530,74.7717694939272,36.1875499181852,28.7911857078906,92.6484403797881,98.5382618863198,101.586212297524
AT1G77540,584.205803408596,376.849657768688,350.10081820795,385.281928896436,278.747875966706,453.480851696148
AT1G77550,429.732257640922,380.593197415396,354.707407921213,323.139682300237,331.124069221597,356.770777588905
AT1G77560,0,0,0,0,0,0
AT1G77570,17.2550237293678,28.7004706247676,26.4878908512594,16.9478854353271,24.8564984938464,17.066483665984
AT1G77580,435.483932217378,329.431488910376,351.252465636266,377.372915693283,309.818499084014,332.390086637499
AT1G77590,1012.29472545624,693.802681190034,669.107155851379,415.788122680025,449.192437067368,415.284435872278
AT1G77600,544.765749170041,415.532900784679,419.199663906888,266.646730849146,313.369427440278,340.516983621301
AT1G77610,976.963010200872,703.785453581257,620.737963862122,381.89235180937,628.514319058688,492.489957218397
AT1G77620,296.622074585799,248.321463231685,262.575613655963,256.47799958795,232.585807335277,269.000290163844
AT1G77630,256.360352550607,294.491785541094,329.371164498269,190.946175904685,260.105502096322,225.927736149694
AT1G77640,139.683525428216,172.202823748606,187.718530815447,129.933788337508,171.332293189727,171.477526358221
AT1G77650,0.821667796636562,0,0,2.25971805804361,1.77546417813189,1.62537939676039
AT1G77655,0,1.24784654890294,1.15164742831563,0,1.77546417813189,0.812689698380193
AT1G77660,256.360352550607,178.44205649312,219.964658808285,184.167021730554,210.392505108629,200.734355499908
AT1G77670,499.57402035503,411.78936113797,362.768939919422,258.737717645994,251.228181205662,264.936841671943
AT1G77680,961.351322064778,1232.8723903161,970.838782070073,1057.54805116441,1091.91046955111,1079.2519194489
AT1G77682,0.821667796636562,1.24784654890294,0,3.38957708706542,2.66319626719783,0.812689698380193
AT1G77690,2325.31986448147,1744.48947536631,1588.12180364725,1634.90601499455,1781.67830275535,1992.71514042823
AT1G77700,8.21667796636562,11.2306189401264,17.2747114247344,28.2464757255452,40.8356760970334,21.9426218562652
AT1G77710,737.036013582996,1125.55758711045,1072.18375576185,868.861593317769,926.792300984846,975.227638056231
AT1G77720,355.782155943631,291.996092443288,308.641510788588,271.166166965233,259.217770007256,286.879463528208
AT1G77730,2.46500338990969,6.23923274451469,4.6065897132625,9.03887223217445,7.10185671252755,4.06344849190096
AT1G77740,756.756040702274,530.334783283749,602.311605009072,589.786413149383,696.869689916766,655.027896894435
AT1G77750,314.698766111803,223.364532253626,229.17783823481,111.856043873159,147.363526784947,156.036422088997
AT1G77760,10827.9382240766,17297.6488608925,18092.3810988385,11840.9226241485,13635.5648880529,12158.6505774661
AT1G77765,4.93000677981937,16.2220051357382,11.5164742831563,22.5971805804361,18.6423738703848,18.6918630627444
AT1G77770,561.199105102772,550.300328066196,500.966631317297,362.684748316,495.354505698797,474.610783854033
AT1G77780,0,0,1.15164742831563,5.64929514510903,1.77546417813189,2.43806909514058
AT1G77790,0,0,4.6065897132625,5.64929514510903,7.9895888015935,5.68882788866135
AT1G77800,725.532664430084,465.446762740796,423.80625362015,569.44895062699,612.535141455502,641.212172021972
AT1G77810,303.195416958891,175.946363395314,171.595466819028,197.725330078816,193.525595416376,203.172424595048
AT1G77815,0,0,0,3.38957708706542,1.77546417813189,0
AT1G77830,0.821667796636562,1.24784654890294,2.30329485663125,6.77915417413084,6.21412462346161,0.812689698380193
AT1G77840,1124.04154579882,1038.20832868725,1065.27387119195,1351.31139871008,1217.08069410941,1050.80778000559
AT1G77850,511.077369507942,496.64292646337,510.179810743822,453.073470637744,448.304704978302,545.314787613109
AT1G77855,35.3317152553722,69.8794067385646,66.7955508423063,99.4275945539189,99.4259939753857,76.3928316477381
AT1G77860,36.9750508486453,32.4440102714764,27.639538279575,19.2076034933707,19.5301059594508,13.0030351740831
AT1G77870,107.63848135939,160.972204808479,108.254858261669,25.9867576675015,59.4780499674183,28.4441394433067
AT1G77880,28.7583728822797,28.7004706247676,33.3977754211531,29.376334754567,19.5301059594508,31.6948982368275
AT1G77885,62.4467525443787,160.972204808479,223.419601093231,618.032888874928,523.761932548907,450.230092902627
AT1G77890,163.511891530676,162.220051357382,157.775697679241,184.167021730554,157.128579764672,209.67394218209
AT1G77910,0,0,0,0,0,0
AT1G77920,473.28065086266,797.373944748978,614.979726720544,618.032888874928,632.952979504018,775.305972254704
AT1G77930,195.556935599502,198.407601275567,176.202056532291,211.283638427078,157.128579764672,199.921665801527
AT1G77932,6.5733423730925,9.98277239122351,10.3648268548406,14.6881673772835,7.9895888015935,6.50151758704154
AT1G77940,3618.62497638742,3271.85365122351,3339.77754211532,2085.71976757425,2744.8676193919,2742.82773203315
AT1G77950,1949.81768141856,46.1703223094087,59.8856662724125,873.381029433856,55.9271216111545,541.251339121208
AT1G77960,85.4534508502025,0,2.30329485663125,35.025629899676,4.43866044532972,21.129932157885
AT1G77980,1.64333559327312,1.24784654890294,0,4.51943611608722,0,1.62537939676039
AT1G77990,105.17347796948,129.776041085906,87.5252045519876,71.1811188283738,92.3241372628582,66.6405552671758
AT1G77992,12.3250169495484,13.7263120379323,13.8197691397875,3.38957708706542,4.43866044532972,11.3776557773227
AT1G78000,463.420637303021,566.522333201934,808.456494677569,792.031179344286,1271.23235154243,1146.70516441445
AT1G78010,343.457138994083,333.175028557085,330.522811926585,636.110633339277,317.808087885608,455.918920791288
AT1G78020,451.095620353473,330.679335459279,297.125036505431,572.838527714056,369.296549051433,516.870648169803
AT1G78030,0.821667796636562,0,0,0,0,0
AT1G78040,6956.23956632514,6996.67559969878,5972.44356324484,3459.62834686477,5007.69671442099,4801.37073803018
AT1G78050,101.065138986297,127.2803479881,128.98451197135,120.894916105333,167.781364833463,145.471456010054
AT1G78060,2437.88835262068,1939.15353699517,2201.94988293948,1709.47671090999,1926.3786332731,1821.23761407001
AT1G78070,889.866223757397,1337.69150042395,984.65855120986,509.566422088835,532.639253439566,582.698513738598
AT1G78080,5409.03910525849,9176.66352063221,8998.9730048583,7005.1259799352,6797.36460597793,5896.0637617483
AT1G78090,63.2684203410153,53.6574016028264,67.9471982706219,169.478854353271,125.170224558298,145.471456010054
AT1G78100,1438.74031191062,2274.82425865006,1995.80499327098,1904.94232293077,1624.54972299068,1401.07704000745
AT1G78110,164.333559327312,240.834383938267,321.30963250006,749.096536241457,526.425128816105,550.19092580339
AT1G78120,46.835064408284,69.8794067385646,122.074627401456,127.674070279464,243.238592404069,170.66483665984
AT1G78130,159.403552547493,114.80188249907,133.591101684613,151.401109888922,101.201458153518,138.969938423013
AT1G78140,348.387145773902,260.799928720714,249.907491944491,256.47799958795,249.45271702753,318.574361765036
AT1G78150,3012.23414246964,2665.40022845668,2436.88595831586,3763.56042567164,2395.10117629992,3337.71659124745
AT1G78160,1.64333559327312,4.99138619561175,5.75823714157813,18.0777444643489,7.9895888015935,6.50151758704154
AT1G78170,595.709152561508,948.363377166233,795.788372966098,306.191796864909,747.470418993525,634.71065443493
AT1G78172,18.8983593226409,17.4698516846411,11.5164742831563,9.03887223217445,16.8669096922529,9.75227638056231
AT1G78180,234.996989838057,215.877452960208,215.358069095022,170.608713382293,197.964255861706,163.350629374419
AT1G78190,41.0833898318281,33.6918568203793,36.8527177061,27.1166166965233,31.070623117308,41.4471746173898
AT1G78200,151.186874581127,116.049729047973,112.861447974931,124.284493192399,98.5382618863198,126.77959294731
AT1G78206,0.821667796636562,1.24784654890294,1.15164742831563,0,0,0
AT1G78210,479.032325439116,767.425627575307,643.770912428435,302.802219777844,471.385739294016,338.07891452616
AT1G78220,0,0,0,2.25971805804361,3.55092835626378,0.812689698380193
AT1G78230,317.163769501713,489.155847169952,431.86778561836,349.126439967738,545.06750268649,423.41133285608
AT1G78240,3013.05581026627,1892.98321468576,1697.52830933723,1953.5262611787,1888.20615344326,2086.17445574195
AT1G78250,0,0,0,0,0,0
AT1G78260,1828.21084751635,1931.66645770175,1836.87764816342,1192.00127561801,1706.22107518474,1568.49111787377
AT1G78265,729.641003413267,761.186394830793,629.951143288647,1019.13284417767,649.819889196271,749.299901906538
AT1G78270,713.207647480536,681.324215701005,682.926924991166,962.639892726579,623.187926524293,698.913140606966
AT1G78280,540.657410186858,681.324215701005,542.42593873666,612.383593729819,646.268960840007,646.088310212253
AT1G78290,54.2300745780131,39.931089564894,29.9428331362063,109.596325815115,126.057956647364,116.214626868368
AT1G78300,5225.80718660854,4570.86190863146,4232.30429905993,4090.08968505894,4286.85825809944,4170.72353208715
AT1G78310,387.827200012457,636.401739940499,562.003945018025,630.461338194168,693.318761560502,712.728865479429
AT1G78320,4.93000677981937,4.99138619561175,3.45494228494688,9.03887223217445,16.8669096922529,8.12689698380193
AT1G78340,101.886806782934,107.314803205653,194.628415385341,181.907303672511,340.889122201323,286.879463528208
AT1G78360,2.46500338990969,3.74353964670882,9.21317942652501,13.5583083482617,8.87732089065944,5.68882788866135
AT1G78370,1078.84981698381,858.518425645222,876.403692948191,668.876545180909,490.915845253467,498.178785107058
AT1G78380,6616.0690985176,5204.76795547416,5822.7293975638,5689.97007015382,4909.15845253467,5323.93021408864
AT1G78390,204.595281362504,44.9224757605058,47.2175445609407,84.7394271766355,35.5092835626378,61.7644170768946
AT1G78400,0.821667796636562,3.74353964670882,2.30329485663125,10.1687312611963,7.10185671252755,1.62537939676039
AT1G78410,12.3250169495484,8.73492584232057,20.7296537096813,14.6881673772835,9.76505297972539,8.93958668218212
AT1G78420,788.8010847711,696.29837428784,669.107155851379,1030.43143446789,836.243627900119,962.224602882148
AT1G78430,99.421803393024,94.8363377166233,104.799915976722,94.9081584378317,85.2222805503306,65.0151758704154
AT1G78440,1.64333559327312,7.48707929341763,1.15164742831563,9.03887223217445,7.9895888015935,4.06344849190096
AT1G78450,4.93000677981937,4.99138619561175,2.30329485663125,5.64929514510903,3.55092835626378,1.62537939676039
AT1G78460,233.353654244784,665.102210565266,445.687554758147,1167.14437697953,608.096481010172,913.463220979337
AT1G78470,1.64333559327312,1.24784654890294,6.90988456989376,4.51943611608722,2.66319626719783,2.43806909514058
AT1G78476,4.10833898318281,7.48707929341763,8.06153199820938,3.38957708706542,6.21412462346161,6.50151758704154
AT1G78478,0,0,0,4.51943611608722,0.887732089065944,0.812689698380193
AT1G78480,8.21667796636562,9.98277239122351,8.06153199820938,19.2076034933707,8.87732089065944,15.4411042692237
AT1G78490,36.9750508486453,41.178936113797,42.6109548476782,25.9867576675015,35.5092835626378,25.193380649786
AT1G78500,3.28667118654625,8.73492584232057,12.6681217114719,11.2985902902181,8.87732089065944,6.50151758704154
AT1G78510,92.026793223295,99.8277239122351,88.6768519803032,89.2588632927227,76.3449596596712,82.8943492347797
AT1G78520,6.5733423730925,4.99138619561175,12.6681217114719,2.25971805804361,19.5301059594508,11.3776557773227
AT1G78530,31.2233762721894,27.4526240758647,20.7296537096813,18.0777444643489,23.9687664047805,13.8157248724633
AT1G78540,111.746820342572,104.819110107847,89.8284994086188,67.7915417413084,86.1100126393966,84.51972863154
AT1G78550,78.88010847711,94.8363377166233,101.344973691775,100.557453582941,109.191046955111,122.716144455409
AT1G78560,562.842440696045,621.427581353664,532.061111881819,335.568131619476,430.550063196983,415.284435872278
AT1G78570,7371.1818036266,6805.75507771663,6125.61267121081,3187.33232087052,3231.34480420004,3576.64736257123
AT1G78580,262.112027127063,224.612378802529,285.608562222275,185.296880759576,197.07652377264,203.172424595048
AT1G78590,214.455294922143,126.032501439197,146.259223396084,152.530968917944,101.201458153518,149.534904501955
AT1G78600,274.437044076612,304.474557932317,282.153619937328,270.036307936212,328.460872954399,325.888569050457
AT1G78610,699.239294937714,645.136665782819,574.672066729497,479.060228305246,521.098736281709,494.928026313537
AT1G78620,344.27880679072,351.892726790629,337.432696496478,190.946175904685,274.309215521377,269.000290163844
AT1G78630,5911.07812900343,6948.00958429156,6567.84528368401,3996.31138565013,4092.444930594,4030.94090396576
AT1G78635,1.64333559327312,2.49569309780588,1.15164742831563,6.77915417413084,0.887732089065944,1.62537939676039
AT1G78640,0,0,2.30329485663125,0,6.21412462346161,0.812689698380193
AT1G78650,188.161925429773,141.006660026032,162.382287392503,141.232378627726,160.679508120936,146.284145708435
AT1G78660,995.039701726877,1337.69150042395,1216.1396843013,919.70524962375,1673.3749878893,1522.98049476448
AT1G78670,1254.68672546403,1552.32110683526,1519.02295794831,2023.57752097805,1646.74302521733,2107.30438789984
AT1G78680,924.376271216132,923.406446188175,833.792738100513,645.149505571451,899.272606223801,911.837841582576
AT1G78690,215.276962718779,195.911908177761,180.808646245553,205.634343281969,124.282492469232,191.794768817725
AT1G78700,727.176000023357,823.57872227594,640.315970143488,607.864157613732,803.397540604679,702.976589098867
AT1G78710,1.64333559327312,0,1.15164742831563,9.03887223217445,10.6527850687913,1.62537939676039
AT1G78720,3.28667118654625,3.74353964670882,3.45494228494688,3.38957708706542,7.9895888015935,3.25075879352077
AT1G78730,42.7267254251012,29.9483171736705,23.0329485663125,39.5450660157632,23.0810343157145,35.7583467287285
AT1G78740,0.821667796636562,3.74353964670882,2.30329485663125,5.64929514510903,6.21412462346161,0.812689698380193
AT1G78750,11.5033491529119,42.4267826626999,54.1274291308344,36.1554889286978,42.6111402751653,31.6948982368275
AT1G78760,0.821667796636562,2.49569309780588,4.6065897132625,4.51943611608722,1.77546417813189,5.68882788866135
AT1G78770,194.735267802865,111.058342852362,122.074627401456,118.63519804729,88.7732089065944,102.398901995904
AT1G78780,92.8484610199315,36.1875499181852,29.9428331362063,84.7394271766355,39.9479440079675,72.3293831558371
AT1G78790,141.326861021489,117.297575596876,131.287806827981,105.076889699028,110.966511133243,138.157248724633
AT1G78800,449.4522847602,314.457330323541,289.063504507222,308.451514922953,312.481695351212,339.704293922921
AT1G78810,221.850305091872,214.629606411305,191.173473100394,157.050405034031,171.332293189727,185.293251230684
AT1G78815,44.3700610183744,44.9224757605058,42.6109548476782,119.765057076311,40.8356760970334,71.516693457457
AT1G78820,1349.17852207724,1096.85711648568,958.170660358601,210.153779398056,427.886866929785,287.692153226588
AT1G78830,1534.05377632046,1904.21383362588,1838.02929559174,2425.80733530982,3210.03923406245,2952.50167421524
AT1G78840,0,2.49569309780588,3.45494228494688,1.12985902902181,0.887732089065944,1.62537939676039
AT1G78850,9506.69640708502,21378.1070758051,19442.1118848244,20222.2169014323,15517.5569168727,18738.1863755521
AT1G78860,2337.64488143102,384.336737062105,317.854690215113,2456.31352909341,396.816243812477,1731.02905754981
AT1G78865,14.7900203394581,34.9397033692823,38.0043651344157,2.25971805804361,38.1724798298356,17.8791733643642
AT1G78870,774.011064431642,878.483970427669,740.509296406947,630.461338194168,909.925391292593,841.94652752188
AT1G78880,1126.50654918873,975.816001242098,995.023378064701,1271.09140764953,1154.05171578573,1301.11620710669
AT1G78890,751.004366125818,846.039960156192,857.977334095141,613.513452758841,886.844356976878,843.57190691864
AT1G78895,261.290359330427,330.679335459279,252.210786801122,388.671505983501,237.912199869673,347.831190906722
AT1G78900,13729.2472140003,10733.9760136631,10318.760957708,9930.33100607265,9636.33182681082,10020.4639810278
AT1G78910,105.995145766117,96.0841842655263,102.496621120091,143.492096685769,100.313726064452,116.214626868368
AT1G78915,235.818657634693,233.34730464485,266.03055594091,117.505339018268,174.883221545991,173.915595453361
AT1G78920,2084.57120006696,1949.13630938639,1806.93481502722,1875.5659881762,1866.90058330568,1889.50354873395
AT1G78922,26.29336949237,21.21339133135,34.5494228494688,25.9867576675015,32.8460872954399,23.5680012530256
AT1G78930,117.498494919028,103.571263558944,93.2834416935657,122.024775134355,88.7732089065944,110.525798979706
AT1G78940,105.995145766117,62.3923274451469,70.2504931272532,59.8825285381557,26.6319626719783,37.3837261254889
AT1G78950,15.6116881360947,12.4784654890294,4.6065897132625,6.77915417413084,12.4282492469232,11.3776557773227
AT1G78955,30.4017084755528,12.4784654890294,11.5164742831563,39.5450660157632,9.76505297972539,23.5680012530256
AT1G78960,191.448596616319,167.211437552994,148.562518252716,307.321655893931,166.005900655332,228.365805244834
AT1G78970,422.337247471193,527.839090185943,412.289779336994,242.919691239688,479.37532809561,382.776847937071
AT1G78980,9.86001355963875,11.2306189401264,5.75823714157813,9.03887223217445,6.21412462346161,8.93958668218212
AT1G78990,4.93000677981937,12.4784654890294,16.1230639964188,19.2076034933707,15.979177603187,9.75227638056231
AT1G78995,36.9750508486453,63.6401739940499,65.6439034139907,44.0645021318504,50.6007290767588,37.3837261254889
AT1G79000,2993.335783147,2229.90178288955,2098.30161439107,3231.39682300237,2707.58287165113,3063.84016289333
AT1G79010,1690.17065768141,1548.57756718855,1431.49775339632,1124.2097338767,1408.83082534765,1514.85359778068
AT1G79020,128.180176275304,117.297575596876,103.648268548406,92.6484403797881,146.475794695881,108.900419582946
AT1G79030,354.960488146995,396.815202551135,323.612927356691,336.697990648498,379.061602031158,371.399192159748
AT1G79040,4690.90145099813,7823.99786162143,7565.17195660535,2304.91241920448,6455.58775168755,4866.38591390059
AT1G79050,308.125423738711,280.765473503161,297.125036505431,185.296880759576,235.249003602475,208.86125248371
AT1G79060,264.577030516973,244.577923584976,199.235005098603,265.516871820124,260.993234185388,249.495737402719
AT1G79070,94.4917966132046,96.0841842655263,89.8284994086188,74.5706959154392,77.2326917487371,91.8339359169618
AT1G79075,53.4084067813765,54.9052481517293,51.8241342742032,30.5061937835888,40.8356760970334,32.5075879352077
AT1G79080,232.531986448147,192.168368531053,238.391017661335,169.478854353271,170.444561100661,180.417113040403
AT1G79090,1935.0276610791,1746.98516846411,1706.74148876376,1858.61810274087,1690.24189758156,1835.05333894248
AT1G79100,0,0,0,0,1.77546417813189,0
AT1G79103,2.46500338990969,0,3.45494228494688,1.12985902902181,0.887732089065944,2.43806909514058
AT1G79110,715.672650870446,713.768225972481,651.832444426644,308.451514922953,474.048935561214,398.217952206294
AT1G79120,29.5800406789162,29.9483171736705,33.3977754211531,33.8957708706542,35.5092835626378,12.1903454757029
AT1G79130,4.93000677981937,3.74353964670882,8.06153199820938,10.1687312611963,10.6527850687913,6.50151758704154
AT1G79150,598.174155951417,447.976911056155,465.265561039513,419.17769976709,362.194692338905,413.659056475518
AT1G79160,601.460827137964,707.528993227966,565.458887302972,736.668086922218,576.138125803798,567.257409469374
AT1G79170,5.75167457645593,22.4612378802529,6.90988456989376,0,8.87732089065944,8.12689698380193
AT1G79180,20.5416949159141,28.7004706247676,34.5494228494688,38.4152069867414,56.8148537002204,40.6344849190096
AT1G79190,512.720705101215,330.679335459279,316.703042786797,666.616827122866,372.847477407697,502.242233598959
AT1G79200,216.920298312052,160.972204808479,156.624050250925,144.621955714791,141.149402161485,195.858217309626
AT1G79210,543.122413576768,587.735724533284,510.179810743822,379.632633751327,383.500262476488,379.52608914355
AT1G79220,97.7784677997509,76.1186394830793,64.492255985675,83.6095681476136,57.7025857892864,73.1420728542173
AT1G79230,1412.44694241825,1421.29721920045,1287.54182485687,1011.22383097452,1252.58997767205,1266.17055007634
AT1G79240,0,0,0,0,0,0
AT1G79250,8.21667796636562,13.7263120379323,29.9428331362063,22.5971805804361,23.9687664047805,13.8157248724633
AT1G79260,282.653722042977,195.911908177761,154.320755394294,62.1422465961993,98.5382618863198,121.090765058649
AT1G79270,977.784677997509,1068.15664586092,1050.30245462385,927.614262826903,1374.20927387408,1297.05275861479
AT1G79280,3361.44295604018,2286.05487759018,2327.47945262588,3456.2387697777,2453.69149417827,2818.40787398251
AT1G79290,0,0,0,0,0,0
AT1G79300,0,0,0,0,0,0
AT1G79310,17.2550237293678,51.1617085050205,42.6109548476782,49.7137972769595,53.2639253439567,60.9517273785145
AT1G79320,59.1600813578325,63.6401739940499,92.1317942652501,219.19265163023,181.985078258519,221.864287657793
AT1G79330,15.6116881360947,34.9397033692823,38.0043651344157,23.7270396094579,86.9977447284625,56.8882788866135
AT1G79340,3608.76496282778,4040.52712534772,3564.34879063686,4691.17468849854,4515.00540498939,3916.35165649415
AT1G79350,1375.47189156961,1196.68484039792,1286.39017742855,1401.02519598704,1179.79594636864,1179.21275234966
AT1G79360,432.197261030832,279.517626954258,262.575613655963,429.346431028286,189.974667060112,267.374910767083
AT1G79370,1.64333559327312,6.23923274451469,9.21317942652501,9.03887223217445,4.43866044532972,5.68882788866135
AT1G79380,861.107850875117,1170.48006287096,1124.00789003605,1275.61084376562,1549.09249542007,1492.09828622603
AT1G79390,355.782155943631,303.226711383414,279.850325080697,144.621955714791,219.269825999288,265.749531370323
AT1G79400,5.75167457645593,6.23923274451469,10.3648268548406,16.9478854353271,15.091445514121,4.87613819028116
AT1G79410,419.050576284647,502.882159207884,475.630387894353,291.503629487626,425.223670662587,383.589537635451
AT1G79420,85.4534508502025,94.8363377166233,86.3735571236719,80.2199910605482,103.864654420715,89.3958668218212
AT1G79430,76.4151050872003,83.6057187764969,130.136159399666,124.284493192399,150.026723052145,143.846076613294
AT1G79440,1285.91010173622,945.867684068428,923.621237509132,1051.8987560193,900.160338312867,1053.24584910073
AT1G79450,64.9117559342884,81.110025678691,95.5867365501969,120.894916105333,129.608885003628,132.468420835971
AT1G79460,196.378603396138,106.06695665675,97.8900314068282,134.453224453595,94.987333530056,131.655731137591
AT1G79470,301.552081365618,173.450670297508,213.054774238391,405.619391418828,276.972411788575,269.812979862224
AT1G79480,18.0766915260044,52.4095550539234,51.8241342742032,76.8304139734828,79.895888015935,44.6979334109106
AT1G79485,4.93000677981937,6.23923274451469,8.06153199820938,16.9478854353271,16.8669096922529,10.5649660789425
AT1G79490,160.22522034413,98.5798773633322,127.832864543034,172.868431440336,126.94568873643,119.465385661888
AT1G79500,390.292203402367,291.996092443288,245.300902231228,232.750959978492,225.48395062275,209.67394218209
AT1G79510,201.308610175958,275.774087307549,305.186568503641,199.98504813686,198.851987950771,203.985114293428
AT1G79520,113.390155935846,102.323417010041,115.164742831563,61.0123875671775,102.97692233165,95.8973844088627
AT1G79529,51.7650711881034,33.6918568203793,39.1560125627313,40.674925044785,57.7025857892864,57.7009685849937
AT1G79530,2371.33326109312,1684.59284101897,1704.43819390713,2000.98034039762,2269.93095174162,2236.52204994229
AT1G79540,253.895349160698,280.765473503161,225.722895949863,262.127294733059,213.943433464893,241.368840418917
AT1G79550,7225.74660362193,5574.13053394943,5640.76910388994,3946.59758837317,4396.04930505456,4331.63609236643
AT1G79560,1602.2522034413,1501.15939833024,1372.76373455223,838.35539953418,916.139515916054,775.305972254704
